PredictionString,image_id
0 0.2698976993560791 30.415603637695312 672.024658203125 355.0047607421875 838.1712646484375 0 0.2667134702205658 31.803482055664062 720.4216918945312 330.692626953125 807.2904663085938 0 0.2304045855998993 4.0997314453125 592.8016357421875 371.06884765625 1023.9954833984375 0 0.1091749519109726 167.052490234375 735.4865112304688 298.6344909667969 781.9359741210938 0 0.10096296668052673 102.86509704589844 341.3411560058594 209.8104705810547 391.5999450683594 4 0.9992431402206421 207.46458435058594 322.1500244140625 655.4912109375 468.99749755859375 4 0.6511337757110596 91.36929321289062 605.5694580078125 396.2998352050781 713.8248291015625 5 0.686600923538208 76.04206848144531 603.3162841796875 409.120361328125 712.8839111328125 7 0.24214445054531097 0.0 837.2055053710938 265.095458984375 1020.9110717773438 ,test/0010.jpg
0 0.1491544395685196 16.955352783203125 516.8383178710938 385.8914794921875 714.6174926757812 0 0.10921899229288101 777.7006225585938 684.0194702148438 1008.2848510742188 937.3568725585938 1 0.8781694173812866 1.759796142578125 927.578857421875 152.49566650390625 1020.6519775390625 1 0.6129053235054016 1.1546001434326172 743.0143432617188 31.625383377075195 923.0985717773438 3 0.19236122071743011 706.9371337890625 323.0149230957031 923.514892578125 462.7465515136719 3 0.13970158994197845 621.5641479492188 280.82293701171875 768.1491088867188 458.24560546875 4 0.2820405662059784 480.51080322265625 834.3397827148438 801.5155639648438 1020.6660766601562 5 0.9996697902679443 471.2984619140625 111.88533782958984 776.7718505859375 330.07537841796875 5 0.9995390176773071 814.5675048828125 258.1991882324219 1006.0108642578125 403.1313781738281 5 0.9991205334663391 678.8020629882812 416.488037109375 881.5744018554688 558.2671508789062 5 0.9967124462127686 896.7205810546875 393.62164306640625 1024.0 622.748779296875 5 0.9905908703804016 477.9972229003906 357.8861083984375 1024.0 713.5953369140625 5 0.9284456968307495 93.64892578125 631.3226318359375 623.1993408203125 838.88671875 5 0.927023708820343 471.41448974609375 689.0963134765625 857.7695922851562 1023.118408203125 5 0.8982506990432739 17.599945068359375 602.33837890625 652.818359375 1018.039794921875 5 0.8763267397880554 713.1561889648438 323.8188781738281 920.9419555664062 470.6009216308594 5 0.8352282047271729 621.6717529296875 282.01300048828125 769.73046875 458.492919921875 5 0.8167915940284729 483.9483642578125 828.1744995117188 809.7655029296875 1022.4823608398438 5 0.44347089529037476 52.0615234375 479.5375061035156 654.2638549804688 863.4141845703125 5 0.3452881872653961 614.3475952148438 298.57940673828125 987.1713256835938 448.751220703125 5 0.3074687719345093 423.23876953125 819.7785034179688 525.3201293945312 1023.3558959960938 5 0.2827954888343811 274.657470703125 523.71240234375 477.84967041015625 651.98291015625 5 0.25446876883506775 663.2784423828125 113.23397827148438 774.5279541015625 303.7164306640625 5 0.2466452717781067 574.4767456054688 255.49691772460938 771.0186157226562 333.8605041503906 5 0.23768265545368195 685.8099975585938 131.06723022460938 771.8602905273438 250.39334106445312 5 0.19176983833312988 7.095062255859375 158.7794189453125 555.5831298828125 758.3678588867188 5 0.18824520707130432 78.5238037109375 456.5390625 966.4490966796875 1024.0 5 0.18387888371944427 680.8333740234375 671.61865234375 1003.69580078125 1018.34814453125 5 0.171225443482399 609.5591430664062 285.10247802734375 687.0280151367188 331.328125 5 0.15232692658901215 687.2098999023438 404.4013366699219 1024.0 659.9202880859375 5 0.13983243703842163 76.11448669433594 517.9962158203125 495.676025390625 771.1888427734375 5 0.13687370717525482 706.8161010742188 707.9722900390625 860.4768676757812 859.719970703125 5 0.1253630518913269 107.55328369140625 540.3118896484375 681.5234985351562 719.833251953125 6 0.9939663410186768 6.991302490234375 158.02801513671875 543.215576171875 719.8975219726562 7 0.1477421671152115 14.647216796875 513.7470703125 699.0875244140625 1018.7562255859375 ,test/0011.jpg
1 0.7608054876327515 286.43487548828125 410.28607177734375 550.9013671875 788.3278198242188 7 0.48831993341445923 284.2907409667969 409.540771484375 554.14208984375 787.402099609375 ,test/0012.jpg
0 0.11291153728961945 521.4774169921875 388.3140869140625 810.6912841796875 462.84661865234375 1 0.9973746538162231 473.5075378417969 308.0712890625 870.548828125 645.3204345703125 1 0.9897768497467041 223.52354431152344 480.8826904296875 538.0610961914062 794.486572265625 1 0.9521659016609192 185.61465454101562 383.2098388671875 479.8633728027344 500.72357177734375 1 0.7249836921691895 233.59841918945312 358.83013916015625 291.6384582519531 398.2977294921875 1 0.5705272555351257 378.3048095703125 488.1583557128906 499.2237548828125 721.852783203125 1 0.5563376545906067 199.4281463623047 474.75885009765625 478.28143310546875 515.9031982421875 1 0.4078722596168518 309.1618347167969 489.2294616699219 565.76904296875 683.0626831054688 1 0.40753087401390076 210.02484130859375 482.7273254394531 424.34649658203125 507.2141418457031 1 0.3973771333694458 208.083251953125 329.6418151855469 554.11474609375 606.7718505859375 1 0.3506409525871277 280.9508056640625 415.345947265625 471.94970703125 484.47998046875 1 0.33127883076667786 185.9452362060547 504.2083435058594 243.35755920410156 672.935546875 1 0.3294665515422821 492.305419921875 633.0489501953125 544.13818359375 676.0616455078125 1 0.311566561460495 186.83245849609375 370.1712646484375 319.3455810546875 493.5050048828125 1 0.3020426630973816 471.54010009765625 326.517333984375 560.5693969726562 651.5366821289062 1 0.30004605650901794 299.82501220703125 485.2515563964844 417.40264892578125 512.8441162109375 1 0.2832696735858917 239.0717315673828 346.2690734863281 285.1184387207031 378.1878967285156 1 0.21642035245895386 234.6883544921875 342.09857177734375 292.23101806640625 421.2188720703125 1 0.197420135140419 230.07400512695312 474.2047424316406 491.5944519042969 496.2235412597656 1 0.1746840626001358 229.75343322753906 384.2850646972656 282.5721130371094 414.4565734863281 1 0.16921864449977875 461.8997497558594 487.7464294433594 565.6770629882812 631.809814453125 1 0.16756001114845276 187.68978881835938 351.07275390625 245.77816772460938 396.48828125 1 0.15026280283927917 223.56906127929688 488.0667724609375 424.0605163574219 531.22802734375 1 0.13258467614650726 209.01919555664062 505.0819091796875 234.2747802734375 559.48486328125 1 0.13101626932621002 192.4270782470703 347.9815979003906 290.80316162109375 405.1316833496094 1 0.11865151673555374 225.75914001464844 360.3935852050781 272.25164794921875 412.3553161621094 ,test/0013.jpg
7 0.999894380569458 9.7138671875 272.68511962890625 836.1023559570312 881.4441528320312 7 0.9996448755264282 3.6370086669921875 119.74736022949219 445.66192626953125 354.75689697265625 7 0.1114567220211029 0.0 229.55221557617188 461.9034729003906 345.8085021972656 ,test/0014.jpg
7 0.999923825263977 300.3450622558594 226.96054077148438 786.7237548828125 805.7080078125 7 0.4039021134376526 162.1221466064453 789.3580322265625 274.44415283203125 869.0625 ,test/0015.jpg
0 0.9974683523178101 24.310272216796875 62.34965515136719 394.8237609863281 239.2510528564453 2 0.9995790123939514 303.3197937011719 373.472412109375 700.001953125 753.1265869140625 ,test/0016.jpg
5 0.18237744271755219 81.2298583984375 85.30950927734375 954.407958984375 962.3776245117188 ,test/0017.jpg
0 0.9773964881896973 442.5567321777344 369.87054443359375 746.43359375 656.1246948242188 0 0.8333200812339783 160.3218994140625 200.82598876953125 967.9561767578125 791.8486328125 0 0.6815353035926819 616.964111328125 361.62701416015625 761.1815185546875 490.9671630859375 6 0.9812511205673218 155.35427856445312 137.8707275390625 974.57177734375 822.5919189453125 ,test/0018.jpg
0 0.4716964364051819 376.9637451171875 823.2450561523438 532.6199951171875 973.3373413085938 0 0.22035455703735352 427.1187438964844 830.5571899414062 491.6316833496094 961.7717895507812 0 0.14691080152988434 357.99005126953125 914.978271484375 525.8294677734375 964.2000732421875 0 0.11154326796531677 558.403564453125 602.76806640625 713.49658203125 658.14013671875 1 0.9989688396453857 747.0404052734375 114.76828002929688 986.9705810546875 514.759521484375 1 0.9936889410018921 774.9375610351562 406.84991455078125 949.5820922851562 518.2550048828125 1 0.9922744631767273 207.63119506835938 515.3692626953125 328.7096252441406 748.4219970703125 1 0.9905575513839722 341.0316162109375 408.07086181640625 544.5293579101562 681.3295288085938 1 0.9903724193572998 461.7647705078125 254.93296813964844 771.1680908203125 647.4224853515625 1 0.9875093102455139 681.0045776367188 569.69091796875 943.0507202148438 829.8544921875 1 0.9846387505531311 356.3888244628906 601.96728515625 565.0516967773438 830.2308349609375 1 0.976749837398529 744.76611328125 481.32598876953125 953.7100830078125 610.4810180664062 1 0.9603515267372131 692.9282836914062 782.6962890625 880.0929565429688 837.9254150390625 1 0.9460127353668213 1.70745849609375 404.01617431640625 220.31329345703125 606.95263671875 1 0.9428008198738098 0.0 590.1551513671875 131.2574462890625 754.5263671875 1 0.9303846955299377 542.628173828125 609.2425537109375 708.702880859375 786.2818603515625 1 0.8984895348548889 541.331787109375 692.507568359375 704.4027099609375 780.5145263671875 1 0.89178866147995 124.25447082519531 674.4158935546875 354.36602783203125 901.59619140625 1 0.8875102996826172 519.8216552734375 707.4136352539062 688.61083984375 871.7667846679688 1 0.8850557804107666 673.2059326171875 767.6185302734375 943.605224609375 932.86669921875 1 0.8104932904243469 119.7940902709961 641.8680419921875 217.66018676757812 791.737060546875 1 0.7319514751434326 706.0484619140625 577.0677490234375 940.8883056640625 671.3922119140625 1 0.6859736442565918 127.83366394042969 657.6123657226562 177.1215057373047 724.2022094726562 1 0.648204505443573 362.60845947265625 802.5028076171875 537.2141723632812 987.8785400390625 1 0.6342758536338806 755.6514892578125 572.9451904296875 930.3043212890625 614.1202392578125 1 0.6012005805969238 555.4329833984375 576.5281372070312 745.9886474609375 660.1908569335938 1 0.5925483703613281 370.925537109375 791.8331298828125 496.4007568359375 836.8370361328125 1 0.5205811858177185 70.62743377685547 535.4255981445312 207.93545532226562 638.2637329101562 1 0.5054346919059753 1.2071762084960938 516.1092529296875 215.22183227539062 762.6917724609375 1 0.47400200366973877 14.067432403564453 586.6157836914062 89.47480773925781 648.0162963867188 1 0.40257370471954346 539.3690795898438 729.320068359375 688.0590209960938 787.926025390625 1 0.37202927470207214 172.1837158203125 630.3209838867188 211.95648193359375 708.7622680664062 1 0.3266574442386627 929.8019409179688 444.0335998535156 960.2510375976562 597.0332641601562 1 0.3187384605407715 557.5247802734375 617.0877075195312 715.086181640625 665.2125854492188 1 0.30434784293174744 364.4693298339844 825.7483520507812 482.0093688964844 866.6879272460938 1 0.2762260437011719 790.0755615234375 567.9035034179688 941.442626953125 640.9774780273438 1 0.2744303047657013 500.66009521484375 847.7918701171875 537.5492553710938 909.3477783203125 1 0.2566942572593689 490.8751525878906 793.7736206054688 517.8809814453125 841.3823852539062 1 0.23983177542686462 10.204429626464844 476.9991760253906 213.7388916015625 663.569580078125 1 0.23970802128314972 219.77175903320312 726.156982421875 332.5387878417969 768.507568359375 1 0.2384570688009262 121.70467376708984 632.0180053710938 207.20089721679688 664.8505249023438 1 0.2266126126050949 554.7928466796875 635.453125 706.85400390625 673.5703125 1 0.18627247214317322 336.6966857910156 591.5223388671875 886.0635986328125 843.2952880859375 1 0.1854688823223114 362.55487060546875 783.2950439453125 495.85626220703125 920.9053955078125 1 0.18103840947151184 749.4072265625 405.59967041015625 962.928466796875 701.2561645507812 1 0.17619407176971436 894.0529174804688 460.3124694824219 955.9900512695312 601.88623046875 1 0.16901123523712158 58.47377014160156 583.2395629882812 98.09713745117188 621.8190307617188 1 0.16862328350543976 8.9754638671875 586.6917724609375 112.99078369140625 676.111572265625 1 0.16744719445705414 135.4623565673828 638.6146850585938 191.9895477294922 716.6277465820312 1 0.16663779318332672 694.7135009765625 346.57562255859375 961.3551025390625 840.5942993164062 1 0.1550922840833664 205.30441284179688 433.3419494628906 300.0967712402344 531.5516967773438 1 0.14427511394023895 326.0787658691406 614.7786865234375 376.9756164550781 872.5574951171875 1 0.14396421611309052 430.5187072753906 821.9536743164062 536.6784057617188 967.0095825195312 1 0.14263346791267395 713.1687622070312 571.9964599609375 752.4479370117188 623.0035400390625 1 0.13930675387382507 348.97607421875 664.1627807617188 376.21295166015625 849.7328491210938 1 0.12253736704587936 139.87110900878906 627.3270263671875 210.04579162597656 697.7550048828125 1 0.11695755273103714 462.81072998046875 212.47161865234375 726.4558715820312 486.5538330078125 1 0.11584006249904633 275.0487976074219 483.6644287109375 324.3507995605469 536.9071044921875 1 0.11433909833431244 221.71722412109375 736.2711791992188 272.1700134277344 768.1193237304688 1 0.10977546870708466 158.908935546875 660.8612670898438 214.79437255859375 719.4682006835938 1 0.1058693379163742 58.31019592285156 526.6884765625 335.89605712890625 740.9354248046875 5 0.17663368582725525 141.562255859375 750.1419677734375 342.53338623046875 904.918212890625 6 0.9992392063140869 633.1516723632812 50.987823486328125 860.4026489257812 327.871337890625 6 0.9913665652275085 473.9506530761719 127.86878967285156 702.3340454101562 384.5384521484375 ,test/0019.jpg
0 0.9909862875938416 437.89373779296875 345.26019287109375 651.0271606445312 671.335205078125 ,test/0020.jpg
0 0.2847948372364044 368.96441650390625 244.994140625 632.1437377929688 788.248046875 1 0.9691345691680908 367.8248291015625 237.936767578125 631.8699951171875 790.825927734375 ,test/0021.jpg
0 0.9985452890396118 29.916290283203125 422.5740966796875 710.4239501953125 832.005859375 0 0.12513090670108795 767.2035522460938 791.681396484375 806.5818481445312 842.916015625 ,test/0022.jpg
3 0.9997047781944275 306.244140625 363.49090576171875 745.137451171875 835.6105346679688 ,test/0023.jpg
0 0.5694396495819092 178.90733337402344 7.3222503662109375 300.734375 136.4254913330078 0 0.512965202331543 240.70089721679688 2.8703994750976562 300.4431457519531 81.68112182617188 0 0.26471149921417236 158.17031860351562 841.5208129882812 227.03250122070312 885.5864868164062 0 0.19352199137210846 4.474853515625 567.6495361328125 341.0491027832031 689.173828125 2 0.9993804693222046 324.7643737792969 320.4078369140625 604.867919921875 637.0851440429688 5 0.30044180154800415 177.986572265625 6.212974548339844 301.2427062988281 136.38519287109375 7 0.9995743632316589 4.730743408203125 0.0 474.1828918457031 676.74560546875 7 0.9994775652885437 436.8719177246094 0.6734771728515625 1024.0 463.981689453125 7 0.9848784804344177 701.202880859375 413.017822265625 838.26171875 631.779052734375 7 0.47312936186790466 6.2541656494140625 568.0919189453125 341.70269775390625 689.650390625 ,test/0024.jpg
0 0.9857601523399353 252.6247100830078 552.0809936523438 630.6888427734375 770.5558471679688 0 0.7523861527442932 33.0101432800293 845.2447509765625 109.58047485351562 917.79833984375 0 0.47681012749671936 475.32855224609375 921.3088989257812 549.1947631835938 970.5759887695312 1 0.12081266194581985 252.1943359375 553.3217163085938 630.4547729492188 771.0149536132812 ,test/0025.jpg
4 0.9995953440666199 577.544189453125 397.2933654785156 690.475341796875 615.9862060546875 ,test/0026.jpg
0 0.6475142240524292 599.406494140625 316.7437744140625 640.2064208984375 345.0350341796875 0 0.23180827498435974 110.85231018066406 488.73211669921875 205.12681579589844 523.9129638671875 0 0.1363416463136673 571.2386474609375 319.91522216796875 650.2655029296875 345.24603271484375 1 0.1799871027469635 115.91961669921875 427.81500244140625 280.0438232421875 507.14373779296875 1 0.10849730670452118 111.27825927734375 488.98052978515625 205.39248657226562 523.6819458007812 5 0.4633001387119293 837.4531860351562 630.0267944335938 901.2294311523438 689.9608764648438 5 0.10360031574964523 112.98340606689453 156.52130126953125 259.27813720703125 191.56988525390625 7 0.9996040463447571 94.27154541015625 413.3502197265625 569.404052734375 686.5020751953125 7 0.9993587136268616 535.785888671875 443.9378967285156 971.06689453125 745.544921875 7 0.18652692437171936 837.013427734375 630.50927734375 901.15185546875 689.78759765625 7 0.13827772438526154 106.18885803222656 488.4869689941406 206.41661071777344 524.142822265625 ,test/0027.jpg
7 0.9980762004852295 462.2301330566406 480.06854248046875 708.5791015625 703.2188110351562 ,test/0028.jpg
7 0.9992542862892151 275.43316650390625 481.8015441894531 754.0303344726562 844.831787109375 7 0.9952237010002136 196.25814819335938 438.06011962890625 422.2677917480469 627.3432006835938 7 0.4871028661727905 606.2330322265625 662.0477294921875 756.46044921875 844.4273681640625 ,test/0029.jpg
1 0.9699079990386963 0.4728050231933594 54.1837158203125 100.49343872070312 114.2320556640625 2 0.11915840208530426 212.42581176757812 387.30682373046875 749.18310546875 704.2836303710938 5 0.9707704186439514 210.99908447265625 382.36822509765625 756.7086791992188 706.4298706054688 7 0.17870549857616425 211.3255615234375 385.44085693359375 754.7615966796875 690.5057983398438 ,test/0030.jpg
0 0.9994775652885437 371.3428649902344 409.63677978515625 474.3438415527344 503.7186279296875 5 0.999924898147583 424.755859375 421.4609375 756.1514892578125 822.60205078125 ,test/0031.jpg
