PredictionString,image_id
0 0.7596981525421143 166.39602661132812 733.8153076171875 333.02783203125 811.7032470703125 1 0.3114692270755768 50.587921142578125 720.7456665039062 329.359375 827.9830932617188 1 0.11424024403095245 1.0609588623046875 694.2717895507812 351.72003173828125 870.4863891601562 4 0.9997640252113342 202.3398895263672 319.93756103515625 657.25830078125 474.85791015625 4 0.8472433686256409 54.09332275390625 599.5372314453125 445.15362548828125 722.205322265625 7 0.8264850974082947 30.33844757080078 816.2764892578125 143.71307373046875 877.6435546875 7 0.6188157796859741 1.822052001953125 825.0670776367188 406.2327880859375 1019.0795288085938 7 0.33375248312950134 19.6114501953125 817.40087890625 209.18739318847656 908.808837890625 7 0.21713946759700775 114.23367309570312 728.8917846679688 327.673095703125 817.6775512695312 7 0.1752137839794159 75.10336303710938 873.9508666992188 198.58123779296875 906.5341186523438 7 0.15350443124771118 25.65447998046875 717.1997680664062 343.4990539550781 857.0559692382812 7 0.1314937174320221 98.0301513671875 875.6156616210938 479.6514892578125 1022.5720825195312 7 0.10765283554792404 8.902053833007812 860.4475708007812 252.3289031982422 929.6431274414062 ,test/0010.jpg
0 0.4912313222885132 8.9998779296875 203.0443115234375 524.8424072265625 740.5546264648438 0 0.45553886890411377 4.625762939453125 113.84982299804688 991.4901123046875 1024.0 0 0.10946416854858398 19.645965576171875 475.01873779296875 666.8868408203125 1002.9141235351562 1 0.7868017554283142 707.738037109375 325.3581848144531 918.9161376953125 470.0242614746094 1 0.6086353063583374 682.2967529296875 273.913818359375 763.1749267578125 319.38250732421875 3 0.19615429639816284 679.0625610351562 248.5966033935547 771.5197143554688 319.21636962890625 5 0.9998047947883606 674.380859375 414.26239013671875 888.219970703125 567.1926879882812 5 0.9988633394241333 473.89642333984375 114.41307830810547 778.5155639648438 327.5771789550781 5 0.9987928867340088 808.9200439453125 263.05950927734375 1002.1483154296875 403.4107666015625 5 0.9787237644195557 899.8395385742188 387.25531005859375 1024.0 641.5857543945312 5 0.9517382979393005 459.6038818359375 374.45965576171875 1024.0 723.6266479492188 5 0.9516567587852478 618.8173828125 253.27871704101562 771.0535888671875 451.9889221191406 5 0.9489355087280273 0.0 424.10699462890625 1024.0 1024.0 5 0.6700940132141113 595.649169921875 250.6387176513672 769.307861328125 331.52008056640625 5 0.43283364176750183 0.0 736.1132202148438 36.817623138427734 937.5830688476562 5 0.4297339618206024 716.0503540039062 321.69500732421875 918.6112670898438 474.76873779296875 5 0.4092874825000763 602.2645263671875 272.8973388671875 723.6669921875 329.6668701171875 5 0.3782113492488861 677.579345703125 246.54989624023438 776.2379150390625 311.8682556152344 5 0.2892186939716339 87.35067749023438 648.951416015625 673.572509765625 826.91259765625 5 0.1325535625219345 1.065887451171875 173.41384887695312 557.972412109375 765.0087890625 6 0.9691295623779297 1.58660888671875 169.26309204101562 540.5752563476562 687.5521240234375 7 0.14881989359855652 1.22357177734375 112.72415161132812 987.6869506835938 1023.885009765625 ,test/0011.jpg
0 0.9955217838287354 289.78485107421875 405.8665771484375 552.6709594726562 796.621337890625 ,test/0012.jpg
1 0.9997828602790833 222.22897338867188 486.27032470703125 524.8621826171875 802.8867797851562 1 0.997156023979187 380.1448059082031 311.2247619628906 870.327392578125 644.1348876953125 1 0.9563595056533813 184.53875732421875 374.8048400878906 482.32733154296875 495.1678771972656 1 0.9415997862815857 488.2533874511719 628.328125 542.9705810546875 673.1204833984375 1 0.6380689740180969 233.47189331054688 348.4736328125 293.1222839355469 400.84307861328125 1 0.34531649947166443 204.17909240722656 479.2262268066406 490.2984619140625 511.2299499511719 1 0.3019213080406189 265.86346435546875 402.2972717285156 465.17510986328125 486.7773742675781 1 0.2373308539390564 374.7781982421875 491.7455749511719 497.03399658203125 709.722900390625 1 0.1337987333536148 186.65322875976562 351.03118896484375 297.5176086425781 482.95458984375 1 0.13362473249435425 233.05535888671875 388.0137023925781 282.4429931640625 422.9996032714844 1 0.1332816779613495 293.10894775390625 475.6677551269531 489.84613037109375 501.9426574707031 1 0.12698617577552795 185.84957885742188 508.3782958984375 248.12600708007812 671.46435546875 1 0.11880259960889816 353.9219665527344 333.2234191894531 583.1161499023438 632.8096923828125 1 0.11783398687839508 489.4391784667969 648.4627685546875 545.2302856445312 682.640625 1 0.11063463985919952 231.7842254638672 362.4635925292969 292.36279296875 422.9921569824219 ,test/0013.jpg
0 0.3378819525241852 18.947296142578125 549.8201904296875 385.4310302734375 714.27587890625 7 0.9990994930267334 2.19073486328125 284.9651794433594 837.2232666015625 877.1820068359375 7 0.9986239671707153 2.598724365234375 122.39816284179688 444.3284912109375 380.3470764160156 7 0.42270714044570923 14.028045654296875 277.611572265625 475.7632141113281 802.8475341796875 ,test/0014.jpg
7 0.9999164342880249 296.26690673828125 225.78048706054688 788.8070678710938 810.26611328125 7 0.9903481006622314 155.3533172607422 783.1658935546875 277.97711181640625 872.8934326171875 ,test/0015.jpg
0 0.4633394777774811 30.633331298828125 65.95628356933594 382.18792724609375 236.3636932373047 2 0.999377429485321 300.414794921875 381.23077392578125 700.3421020507812 755.2608032226562 ,test/0016.jpg
1 0.9041008949279785 78.8875732421875 56.457427978515625 914.7849731445312 920.4049072265625 5 0.4051627814769745 89.19580078125 64.42190551757812 905.7847290039062 883.0345458984375 ,test/0017.jpg
0 0.9522472620010376 454.49505615234375 376.3232727050781 746.5241088867188 635.5445556640625 0 0.9161010384559631 259.68756103515625 178.73611450195312 637.6800537109375 378.1146545410156 0 0.8284220099449158 610.2279052734375 363.0334167480469 765.08642578125 496.5536193847656 0 0.1515575349330902 167.608154296875 193.7816162109375 965.1494140625 803.589599609375 6 0.9843611717224121 160.73440551757812 143.51290893554688 962.3699951171875 821.806884765625 7 0.27845174074172974 449.31048583984375 377.68426513671875 741.2031860351562 646.6276245117188 ,test/0018.jpg
1 0.9998676776885986 744.396240234375 132.9645233154297 979.011474609375 478.13494873046875 1 0.99898761510849 468.91192626953125 266.9581298828125 771.6921997070312 646.18798828125 1 0.996032178401947 689.6947021484375 574.10791015625 955.9471435546875 811.810546875 1 0.9950241446495056 757.4215698242188 402.5095520019531 947.8839721679688 517.7596435546875 1 0.9940682649612427 208.39007568359375 516.5768432617188 328.099609375 741.4540405273438 1 0.9916770458221436 339.9731140136719 405.4888916015625 538.5682983398438 672.5667724609375 1 0.9899970293045044 356.9520263671875 592.67578125 554.8549194335938 803.95166015625 1 0.9880703687667847 742.4501342773438 391.1507568359375 954.6417846679688 610.76806640625 1 0.9828540086746216 0.0 595.66943359375 127.7635498046875 749.4619140625 1 0.9821089506149292 673.101318359375 753.7351684570312 943.2593994140625 936.5326538085938 1 0.9805323481559753 206.862060546875 430.1341247558594 300.88470458984375 531.43896484375 1 0.9641690254211426 362.5511474609375 821.7840576171875 536.932861328125 976.0052490234375 1 0.9470258355140686 544.2606201171875 700.98486328125 702.837646484375 774.564697265625 1 0.9409499168395996 17.21384048461914 588.732421875 78.65750122070312 646.58154296875 1 0.9388482570648193 371.95635986328125 793.5231323242188 498.77984619140625 832.9933471679688 1 0.9355612397193909 686.419921875 776.6473388671875 883.29150390625 836.2991943359375 1 0.9274243712425232 126.6395263671875 655.6549682617188 176.94351196289062 724.5941772460938 1 0.8740851879119873 121.71576690673828 604.2660522460938 355.2417297363281 913.3640747070312 1 0.7931850552558899 542.6660766601562 617.4148559570312 712.1167602539062 779.5894165039062 1 0.781306266784668 155.34097290039062 761.24365234375 337.12640380859375 901.401611328125 1 0.7652195692062378 88.45855712890625 535.8591918945312 212.95986938476562 641.5120239257812 1 0.749842643737793 701.0999755859375 570.8201293945312 940.90185546875 673.0100708007812 1 0.7426564693450928 0.0 741.2935180664062 94.89297485351562 951.5842895507812 1 0.7359085083007812 555.8756103515625 592.2089233398438 726.9986572265625 664.4862670898438 1 0.6280821561813354 514.6777954101562 705.9888916015625 689.2639770507812 868.9415283203125 1 0.6184849739074707 121.79695892333984 650.7922973632812 270.4109191894531 802.2026977539062 1 0.5778442621231079 0.0 396.73828125 218.39984130859375 624.07275390625 1 0.478691428899765 170.44281005859375 769.2757568359375 255.85488891601562 800.59326171875 1 0.4417559504508972 113.58755493164062 631.9755859375 208.80679321289062 735.4234619140625 1 0.412698358297348 2.6379623413085938 583.01904296875 95.41575622558594 663.12744140625 1 0.3967978358268738 714.2830200195312 576.0433959960938 752.1762084960938 620.6286010742188 1 0.3668850362300873 469.03729248046875 291.3511962890625 781.8124389648438 480.3358154296875 1 0.3502679169178009 89.56892395019531 735.3888549804688 143.05364990234375 840.6787719726562 1 0.34115108847618103 171.14010620117188 630.2705078125 214.08706665039062 684.1280517578125 1 0.3137957751750946 862.629638671875 106.72126770019531 982.5028076171875 232.1482391357422 1 0.28392595052719116 110.00933837890625 632.240478515625 142.74354553222656 735.5928955078125 1 0.23861263692378998 673.1909790039062 703.1007080078125 900.3710327148438 840.6458740234375 1 0.20158016681671143 354.986083984375 930.5831909179688 459.36053466796875 1016.7798461914062 1 0.1973942369222641 888.7443237304688 480.2169189453125 931.7807006835938 504.39208984375 1 0.19567246735095978 129.98629760742188 525.7449951171875 323.340576171875 806.734130859375 1 0.18766143918037415 731.3070678710938 569.1988525390625 756.3239135742188 611.294921875 1 0.17497095465660095 556.35791015625 623.7642822265625 709.5904541015625 671.8177490234375 1 0.15878991782665253 737.8226318359375 560.5368041992188 946.2327880859375 621.9668579101562 1 0.15642476081848145 425.9412841796875 794.221923828125 492.86944580078125 827.69091796875 1 0.1465616375207901 745.35205078125 468.0772399902344 798.118896484375 520.0855102539062 1 0.1458817422389984 928.4141845703125 438.2702941894531 951.2490234375 496.4833679199219 1 0.13306832313537598 320.12908935546875 616.2579956054688 365.77166748046875 872.6338500976562 1 0.1318068951368332 257.6553955078125 764.4361572265625 313.0672607421875 795.412841796875 1 0.12765547633171082 462.652099609375 188.51641845703125 724.3963623046875 436.866943359375 1 0.11985542625188828 164.07928466796875 628.8574829101562 197.08035278320312 710.8073120117188 1 0.11451420933008194 63.4216194152832 585.2628173828125 94.51414489746094 621.6907958984375 1 0.11272343248128891 24.543567657470703 585.2586059570312 90.08674621582031 624.4025268554688 1 0.1118767261505127 327.31231689453125 656.9420776367188 359.69708251953125 835.7350463867188 1 0.10940639674663544 549.36669921875 558.8889770507812 755.04345703125 681.7959594726562 1 0.10196796804666519 0.0 596.260498046875 35.79191589355469 654.19873046875 1 0.10102615505456924 136.11170959472656 769.1744384765625 362.43084716796875 987.561767578125 5 0.8581872582435608 131.84506225585938 783.9267578125 364.7967834472656 986.903076171875 5 0.4458545446395874 354.1792297363281 930.1678466796875 460.1955261230469 1019.1436767578125 6 0.9980795383453369 630.5498046875 57.861572265625 861.630126953125 341.914794921875 6 0.9887068271636963 473.62762451171875 133.89324951171875 705.1505737304688 384.3568115234375 6 0.14958146214485168 517.3643188476562 712.9170532226562 680.1738891601562 867.0516967773438 ,test/0019.jpg
0 0.8105307817459106 435.67816162109375 345.9075927734375 649.7007446289062 674.6426391601562 1 0.4581708610057831 437.4779357910156 344.8935546875 650.4373168945312 674.3366088867188 ,test/0020.jpg
0 0.8168654441833496 365.58441162109375 255.29339599609375 632.6956176757812 793.4539184570312 1 0.6702962517738342 366.0520324707031 244.3272705078125 634.26123046875 796.0206298828125 ,test/0021.jpg
0 0.8462440371513367 33.991485595703125 421.34014892578125 717.6976318359375 826.2072143554688 1 0.25146612524986267 43.060302734375 422.5105285644531 718.42529296875 820.8973388671875 2 0.9063600897789001 127.29165649414062 423.27593994140625 704.4510498046875 739.1875610351562 6 0.38276273012161255 937.534912109375 917.76318359375 1023.7479248046875 1023.6741943359375 ,test/0022.jpg
3 0.9997022747993469 301.468994140625 361.73187255859375 745.67724609375 823.9280395507812 ,test/0023.jpg
0 0.17382340133190155 184.83877563476562 18.891902923583984 300.1124267578125 137.66329956054688 2 0.9996367692947388 325.0670166015625 323.3878173828125 601.46630859375 641.908447265625 7 0.9999277591705322 0.0 0.0 467.971923828125 688.3427734375 7 0.9990524649620056 424.41949462890625 0.0 1024.0 468.6899108886719 7 0.9967940449714661 701.367431640625 414.58282470703125 840.094482421875 642.1312866210938 7 0.9055054783821106 185.28048706054688 17.69488525390625 299.3695983886719 137.78704833984375 7 0.1162780225276947 325.6324462890625 0.0 486.96875 116.85310363769531 ,test/0024.jpg
0 0.9998200535774231 258.2701416015625 551.262451171875 630.591796875 773.4305419921875 7 0.44914308190345764 483.5753479003906 924.4234008789062 550.0411376953125 970.4452514648438 ,test/0025.jpg
4 0.999647855758667 581.3984985351562 394.0579833984375 691.6351928710938 616.998779296875 ,test/0026.jpg
1 0.6412398815155029 119.18029022216797 425.2369689941406 278.92047119140625 502.0876159667969 1 0.1569555699825287 105.07241821289062 488.3072204589844 216.67733764648438 524.8777465820312 3 0.18604448437690735 120.1790542602539 425.4920349121094 278.62969970703125 503.1390686035156 5 0.8570573329925537 86.22331237792969 101.67584991455078 382.9114990234375 345.662353515625 7 0.9999089241027832 92.12069702148438 422.84637451171875 591.4423828125 688.3311157226562 7 0.9998476505279541 537.7217407226562 442.6865234375 969.7566528320312 751.259765625 7 0.6151775121688843 104.52772521972656 488.1998291015625 216.60426330566406 525.04052734375 7 0.2981146275997162 119.47512817382812 426.2181396484375 279.0526428222656 503.1702880859375 ,test/0027.jpg
7 0.9992390871047974 458.1925964355469 482.21734619140625 706.6763916015625 701.8467407226562 ,test/0028.jpg
7 0.9966463446617126 274.438232421875 494.28509521484375 760.6353759765625 842.3484497070312 7 0.9957605004310608 199.65988159179688 436.5652770996094 420.5860290527344 626.341552734375 7 0.2115105390548706 627.0369262695312 659.0575561523438 754.2755737304688 836.2832641601562 ,test/0029.jpg
0 0.1400020867586136 3.1950225830078125 56.27912139892578 95.26529693603516 117.7513198852539 0 0.11674795299768448 204.939208984375 389.0283203125 753.4017944335938 706.49853515625 1 0.6221356391906738 2.2716903686523438 55.787315368652344 96.7608642578125 117.8188705444336 1 0.22498171031475067 203.76266479492188 387.4462890625 754.570068359375 701.235107421875 2 0.5406262278556824 210.04208374023438 384.90252685546875 749.35498046875 705.0932006835938 7 0.8267436027526855 208.3245849609375 386.05230712890625 752.877197265625 705.1769409179688 7 0.332669198513031 2.832202911376953 56.70756530761719 95.95849609375 117.797119140625 ,test/0030.jpg
0 0.9991945624351501 372.88116455078125 415.22088623046875 473.974853515625 501.82537841796875 0 0.20630162954330444 445.3564453125 471.857177734375 472.67254638671875 505.24847412109375 5 0.9998089671134949 419.171630859375 409.99896240234375 755.5894775390625 828.7488403320312 ,test/0031.jpg
1 0.9987159967422485 277.50909423828125 286.5667724609375 549.0526733398438 516.206787109375 1 0.9983925223350525 207.2559814453125 319.2757568359375 544.1953735351562 825.3079833984375 1 0.9810865521430969 233.00537109375 618.7560424804688 518.7857666015625 817.4098510742188 1 0.8877484798431396 524.2582397460938 424.62713623046875 595.2128295898438 524.3192138671875 1 0.78182452917099 314.1549072265625 283.1214294433594 439.87548828125 319.5352478027344 1 0.5996211171150208 190.11048889160156 306.2082824707031 296.0299072265625 477.0056457519531 1 0.5091578960418701 431.1753234863281 299.3182373046875 595.2948608398438 445.17828369140625 1 0.5091370940208435 526.6673583984375 396.7073059082031 554.104736328125 437.8289489746094 1 0.48170292377471924 256.7124938964844 664.6991577148438 476.8826599121094 732.7124633789062 1 0.2446618527173996 520.2319946289062 392.4459228515625 556.7893676757812 493.071533203125 1 0.21604551374912262 283.4444274902344 668.9417724609375 413.1137390136719 722.5272216796875 1 0.20989462733268738 225.47645568847656 394.9552307128906 607.3739013671875 600.3309326171875 1 0.1644507497549057 289.5345764160156 388.75543212890625 321.5956726074219 440.5146484375 1 0.11332260072231293 441.4932861328125 292.6941833496094 508.0357666015625 336.1559753417969 3 0.9996665716171265 844.3580322265625 402.14990234375 958.5379638671875 651.606201171875 5 0.1409561038017273 284.4404602050781 670.9029541015625 402.6175231933594 720.3692626953125 6 0.15014299750328064 281.76318359375 666.9552001953125 432.3636474609375 724.3388671875 7 0.9999523162841797 703.114990234375 149.82461547851562 895.0372314453125 334.0701904296875 7 0.2341988980770111 285.90093994140625 670.4039916992188 408.19281005859375 721.2411499023438 ,test/0032.jpg
0 0.13584944605827332 597.7435302734375 0.0 895.423828125 442.68731689453125 3 0.9996750354766846 256.4935607910156 498.1694030761719 730.1983642578125 734.5218505859375 ,test/0033.jpg
0 0.6026029586791992 514.1156616210938 630.1232299804688 686.2451782226562 823.2839965820312 0 0.16495200991630554 141.3003387451172 0.0 268.27734375 355.5582275390625 0 0.14696843922138214 250.0836181640625 338.1275939941406 854.5660400390625 862.5748291015625 1 0.3802257180213928 241.89407348632812 335.6332092285156 863.0526123046875 861.0272216796875 2 0.44718337059020996 244.52703857421875 340.95947265625 846.6997680664062 861.49267578125 3 0.16504895687103271 250.447509765625 338.40960693359375 858.339599609375 864.3523559570312 5 0.13971379399299622 251.98956298828125 337.416748046875 853.4514770507812 863.3138427734375 7 0.36448684334754944 577.8013305664062 281.4368896484375 837.4918823242188 412.45941162109375 ,test/0034.jpg
1 0.8014529943466187 343.0232849121094 873.1931762695312 382.1226501464844 922.8565063476562 1 0.5451248288154602 680.9920654296875 447.99609375 944.0882568359375 557.9522094726562 1 0.3706229627132416 968.5678100585938 376.60595703125 1023.8453979492188 452.91943359375 3 0.12772557139396667 690.8506469726562 150.87408447265625 944.2994995117188 464.57208251953125 7 0.9995006322860718 549.868408203125 335.3668212890625 738.8251953125 542.9813842773438 7 0.9990098476409912 305.3402099609375 218.74827575683594 580.5889892578125 569.1387329101562 7 0.20836584270000458 982.7742919921875 371.5502624511719 1024.0 456.1331481933594 ,test/0035.jpg
1 0.985611081123352 217.7714080810547 0.21028518676757812 654.5419311523438 74.81361389160156 1 0.4148259460926056 852.3673095703125 855.4994506835938 975.4681396484375 996.9563598632812 5 0.9882733225822449 61.736083984375 82.5 968.8245849609375 863.8132934570312 ,test/0036.jpg
9 0.9994694590568542 239.24462890625 354.73516845703125 779.042724609375 715.7158813476562 ,test/0037.jpg
0 0.8012645840644836 269.47052001953125 524.908935546875 710.69189453125 894.51611328125 0 0.1715611070394516 309.007568359375 621.6082153320312 608.41064453125 885.8136596679688 0 0.13006888329982758 313.742431640625 615.6275024414062 679.2758178710938 708.2766723632812 3 0.9954647421836853 289.09576416015625 197.73988342285156 743.2224731445312 530.4544067382812 3 0.9717483520507812 105.08816528320312 495.67803955078125 781.415283203125 959.6268920898438 7 0.9081512093544006 563.1119384765625 676.7252197265625 703.7822265625 868.3480224609375 7 0.654048502445221 287.42291259765625 570.6895751953125 662.9141235351562 892.0391845703125 7 0.5360663533210754 611.4249877929688 709.6414794921875 700.5056762695312 846.06201171875 7 0.5290611982345581 558.6355590820312 681.8095092773438 640.1260375976562 883.2730102539062 7 0.30655229091644287 179.29656982421875 492.47393798828125 773.9320678710938 943.7725219726562 ,test/0038.jpg
